Order Date,Order ID,Cust. ID,Cust. Name,Cust. Segment,Order Details ID,Product ID,Product Name,Prod. Category,Prod. Subcategory,Prod. Manufacturer,Quantity,Discount,Profit,Profit Ratio,Sales,Shipping Date,Shipping City,Ship State,Ship Region,Ship Post Code,Ship Mode,Year,
3/13/2018,CA-2018-153843,691,Shahid Collister,Consumer,7721,1524,Strathmore Photo Mount Cards,Office Supplies,Paper,Strathmore,4,0.00%,$12.00,46.00%,$27.00,3/15/2018,Fairfield,Connecticut,East,6824,First Class,2018,Mar-2018
3/13/2018,CA-2018-153843,691,Shahid Collister,Consumer,7722,716,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC,2,0.00%,$15.00,50.00%,$31.00,3/15/2018,Fairfield,Connecticut,East,6824,First Class,2018,Mar-2018
3/13/2018,CA-2018-153843,691,Shahid Collister,Consumer,7723,857,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,Hoover,2,0.00%,$121.00,26.00%,$465.00,3/15/2018,Fairfield,Connecticut,East,6824,First Class,2018,Mar-2018
3/13/2018,CA-2018-157966,710,Stephanie Ulpright,Home Office,7855,1793,Xerox 1993,Office Supplies,Paper,Xerox,3,20.00%,$6.00,36.00%,$16.00,3/13/2018,Chicago,Illinois,Central,60610,Same Day,2018,Mar-2018
3/13/2018,CA-2018-157966,710,Stephanie Ulpright,Home Office,7856,454,Col-Erase Pencils with Erasers,Office Supplies,Art,Other,4,20.00%,$2.00,11.00%,$19.00,3/13/2018,Chicago,Illinois,Central,60610,Same Day,2018,Mar-2018
3/13/2018,CA-2018-157966,710,Stephanie Ulpright,Home Office,7857,540,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,Other,5,20.00%,$2.00,6.00%,$30.00,3/13/2018,Chicago,Illinois,Central,60610,Same Day,2018,Mar-2018
3/13/2018,CA-2018-157966,710,Stephanie Ulpright,Home Office,7858,1281,Plantronics MX500i Earset,Technology,Phones,Plantronics,1,20.00%,-$7.00,-21.00%,$34.00,3/13/2018,Chicago,Illinois,Central,60610,Same Day,2018,Mar-2018
3/13/2018,CA-2018-157966,710,Stephanie Ulpright,Home Office,7859,1380,SAFCO Folding Chair Trolley,Furniture,Chairs,SAFCO,1,30.00%,-$3.00,-3.00%,$90.00,3/13/2018,Chicago,Illinois,Central,60610,Same Day,2018,Mar-2018
3/13/2018,CA-2018-157966,710,Stephanie Ulpright,Home Office,7860,882,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,HP,2,30.00%,$9.00,4.00%,$210.00,3/13/2018,Chicago,Illinois,Central,60610,Same Day,2018,Mar-2018
3/13/2018,CA-2018-157966,710,Stephanie Ulpright,Home Office,7861,798,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,Hewlett-Packard,2,20.00%,$336.00,35.00%,$960.00,3/13/2018,Chicago,Illinois,Central,60610,Same Day,2018,Mar-2018
3/13/2018,CA-2018-162474,284,Frank Hawley,Corporate,8035,1303,PowerGen Dual USB Car Charger,Technology,Phones,Other,1,20.00%,$3.00,33.00%,$8.00,3/16/2018,Aurora,Illinois,Central,60505,First Class,2018,Mar-2018
3/13/2018,CA-2018-166296,418,Karen Ferguson,Home Office,8180,1111,Multicolor Computer Printout Paper,Office Supplies,Paper,Other,3,0.00%,$151.00,48.00%,$315.00,3/19/2018,Manteca,California,West,95336,Standard Class,2018,Mar-2018
3/13/2018,US-2018-146906,520,Meg Tillman,Consumer,9819,1244,Panasonic KX T7736-B Digital phone,Technology,Phones,Panasonic,2,0.00%,$75.00,25.00%,$300.00,3/17/2018,New York City,New York,East,10011,Standard Class,2018,Mar-2018
3/14/2018,CA-2018-114370,98,Brad Norvell,Corporate,6168,1439,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,Other,2,20.00%,$5.00,10.00%,$50.00,3/17/2018,Chicago,Illinois,Central,60623,Second Class,2018,Mar-2018
3/16/2018,CA-2018-129294,440,Ken Dana,Corporate,6787,1316,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,Pressboard,5,20.00%,$7.00,35.00%,$20.00,3/21/2018,Los Angeles,California,West,90032,Standard Class,2018,Mar-2018
3/16/2018,CA-2018-129294,440,Ken Dana,Corporate,6788,1844,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,XtraLife,6,20.00%,$23.00,33.00%,$70.00,3/21/2018,Los Angeles,California,West,90032,Standard Class,2018,Mar-2018
3/16/2018,CA-2018-129294,440,Ken Dana,Corporate,6789,335,Bionaire Personal Warm Mist Humidifier/Vaporizer,Office Supplies,Appliances,Bionaire,3,0.00%,$55.00,39.00%,$141.00,3/21/2018,Los Angeles,California,West,90032,Standard Class,2018,Mar-2018
3/16/2018,CA-2018-129294,440,Ken Dana,Corporate,6790,533,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,Other,2,0.00%,$81.00,26.00%,$310.00,3/21/2018,Los Angeles,California,West,90032,Standard Class,2018,Mar-2018
3/16/2018,CA-2018-152135,509,Matthew Grinstein,Home Office,7656,733,Geemarc AmpliPOWER60,Technology,Phones,Other,8,40.00%,-$82.00,-18.00%,$445.00,3/18/2018,Lakewood,Ohio,East,44107,Second Class,2018,Mar-2018
3/16/2018,CA-2018-161172,727,Susan Pistek,Consumer,7981,236,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders,Avery,3,70.00%,-$3.00,-67.00%,$5.00,3/16/2018,Columbus,Ohio,East,43229,Same Day,2018,Mar-2018
3/16/2018,CA-2018-161172,727,Susan Pistek,Consumer,7982,1231,OtterBox Defender Series Case - iPhone 5c,Technology,Phones,OtterBox,2,40.00%,-$7.00,-17.00%,$44.00,3/16/2018,Columbus,Ohio,East,43229,Same Day,2018,Mar-2018
3/16/2018,CA-2018-161172,727,Susan Pistek,Consumer,7983,1187,Nu-Dell Oak Frame,Furniture,Furnishings,Nu-Dell,6,20.00%,$8.00,15.00%,$51.00,3/16/2018,Columbus,Ohio,East,43229,Same Day,2018,Mar-2018
3/16/2018,CA-2018-161172,727,Susan Pistek,Consumer,7984,666,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,Other,2,20.00%,$3.00,6.00%,$54.00,3/16/2018,Columbus,Ohio,East,43229,Same Day,2018,Mar-2018
3/16/2018,CA-2018-161172,727,Susan Pistek,Consumer,7985,1013,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,Logitech,2,20.00%,$44.00,28.00%,$160.00,3/16/2018,Columbus,Ohio,East,43229,Same Day,2018,Mar-2018
3/16/2018,US-2018-101539,777,Valerie Mitchum,Home Office,9439,1818,Xerox 214,Office Supplies,Paper,Xerox,1,0.00%,$3.00,48.00%,$6.00,3/18/2018,Seattle,Washington,West,98105,Second Class,2018,Mar-2018
3/16/2018,US-2018-101539,777,Valerie Mitchum,Home Office,9440,1375,Safco Commercial Shelving,Office Supplies,Storage,SAFCO,1,0.00%,$2.00,4.00%,$47.00,3/18/2018,Seattle,Washington,West,98105,Second Class,2018,Mar-2018
3/16/2018,US-2018-101539,777,Valerie Mitchum,Home Office,9441,1100,Mitel MiVoice 5330e IP Phone,Technology,Phones,Mitel,3,20.00%,$49.00,7.00%,$660.00,3/18/2018,Seattle,Washington,West,98105,Second Class,2018,Mar-2018
3/17/2018,CA-2018-129567,170,Clay Ludtke,Consumer,6802,795,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,Other,2,20.00%,$6.00,34.00%,$17.00,3/21/2018,Lancaster,California,West,93534,Second Class,2018,Mar-2018
3/17/2018,CA-2018-140949,226,Denny Blanton,Consumer,7238,194,Avery 486,Office Supplies,Labels,Avery,1,0.00%,$3.00,47.00%,$7.00,3/22/2018,New York City,New York,East,10011,Second Class,2018,Mar-2018
3/17/2018,CA-2018-140949,226,Denny Blanton,Consumer,7239,58,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,Acco,3,20.00%,$3.00,34.00%,$9.00,3/22/2018,New York City,New York,East,10011,Second Class,2018,Mar-2018
3/17/2018,CA-2018-140949,226,Denny Blanton,Consumer,7240,205,Avery 496,Office Supplies,Labels,Avery,5,0.00%,$9.00,48.00%,$19.00,3/22/2018,New York City,New York,East,10011,Second Class,2018,Mar-2018
3/17/2018,CA-2018-140949,226,Denny Blanton,Consumer,7241,1543,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,Tenex,3,0.00%,$12.00,26.00%,$47.00,3/22/2018,New York City,New York,East,10011,Second Class,2018,Mar-2018
3/17/2018,CA-2018-140949,226,Denny Blanton,Consumer,7242,1404,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,SanDisk,3,0.00%,$18.00,32.00%,$57.00,3/22/2018,New York City,New York,East,10011,Second Class,2018,Mar-2018
3/17/2018,CA-2018-140949,226,Denny Blanton,Consumer,7243,1038,Lumber Crayons,Office Supplies,Art,Other,6,0.00%,$22.00,38.00%,$59.00,3/22/2018,New York City,New York,East,10011,Second Class,2018,Mar-2018
3/17/2018,CA-2018-140949,226,Denny Blanton,Consumer,7244,966,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,Kingston,8,0.00%,$14.00,19.00%,$72.00,3/22/2018,New York City,New York,East,10011,Second Class,2018,Mar-2018
3/17/2018,CA-2018-140949,226,Denny Blanton,Consumer,7245,1113,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,Other,8,0.00%,$28.00,26.00%,$107.00,3/22/2018,New York City,New York,East,10011,Second Class,2018,Mar-2018
3/17/2018,CA-2018-140949,226,Denny Blanton,Consumer,7246,444,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones,Cisco,6,0.00%,$31.00,26.00%,$120.00,3/22/2018,New York City,New York,East,10011,Second Class,2018,Mar-2018
3/17/2018,CA-2018-142867,611,Philisse Overcash,Home Office,7313,1693,Xerox 1900,Office Supplies,Paper,Xerox,3,20.00%,$3.00,31.00%,$10.00,3/21/2018,Houston,Texas,Central,77095,Standard Class,2018,Mar-2018
3/17/2018,CA-2018-142867,611,Philisse Overcash,Home Office,7314,697,GBC Plasticlear Binding Covers,Office Supplies,Binders,GBC,6,80.00%,-$22.00,-160.00%,$14.00,3/21/2018,Houston,Texas,Central,77095,Standard Class,2018,Mar-2018
3/17/2018,US-2018-129224,42,Ann Steele,Home Office,9695,181,Avery 474,Office Supplies,Labels,Avery,2,20.00%,$2.00,36.00%,$5.00,3/23/2018,Knoxville,Tennessee,South,37918,Standard Class,2018,Mar-2018
3/18/2018,CA-2018-122007,354,Jason Klamczynski,Corporate,6495,638,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,Fellowes,7,0.00%,$26.00,29.00%,$91.00,3/20/2018,Los Angeles,California,West,90032,Second Class,2018,Mar-2018
3/18/2018,CA-2018-143084,70,Barry Pond,Corporate,7325,1305,Prang Drawing Pencil Set,Office Supplies,Art,Prang,5,0.00%,$4.00,27.00%,$14.00,3/22/2018,Los Angeles,California,West,90008,Standard Class,2018,Mar-2018
3/18/2018,CA-2018-143084,70,Barry Pond,Corporate,7326,1255,Peel & Seel Envelopes,Office Supplies,Envelopes,Peel & Seel,5,0.00%,$9.00,48.00%,$19.00,3/22/2018,Los Angeles,California,West,90008,Standard Class,2018,Mar-2018
3/18/2018,CA-2018-148145,684,Scott Williamson,Consumer,7524,512,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,Other,4,0.00%,$21.00,46.00%,$46.00,3/23/2018,Seattle,Washington,West,98115,Standard Class,2018,Mar-2018
3/18/2018,CA-2018-160087,251,Edward Nazzal,Consumer,7940,1258,Peel-Off China Markers,Office Supplies,Art,Other,3,20.00%,$7.00,28.00%,$24.00,3/22/2018,Dallas,Texas,Central,75220,Standard Class,2018,Mar-2018
3/18/2018,CA-2018-162075,747,Thomas Thornton,Consumer,8030,1322,Pyle PMP37LED,Technology,Phones,Pyle,7,20.00%,$47.00,9.00%,$538.00,3/24/2018,Houston,Texas,Central,77041,Standard Class,2018,Mar-2018
3/18/2018,US-2018-119438,131,Carol Darley,Consumer,9617,860,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,Hoover,3,80.00%,-$7.00,-275.00%,$3.00,3/23/2018,Tyler,Texas,Central,75701,Standard Class,2018,Mar-2018
3/18/2018,US-2018-119438,131,Carol Darley,Consumer,9618,1604,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,Verbatim,3,20.00%,$5.00,16.00%,$28.00,3/23/2018,Tyler,Texas,Central,75701,Standard Class,2018,Mar-2018
3/18/2018,US-2018-119438,131,Carol Darley,Consumer,9619,872,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings,Howard Miller,3,60.00%,-$41.00,-50.00%,$83.00,3/23/2018,Tyler,Texas,Central,75701,Standard Class,2018,Mar-2018
3/18/2018,US-2018-119438,131,Carol Darley,Consumer,9620,897,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,Ibico,3,80.00%,-$320.00,-175.00%,$183.00,3/23/2018,Tyler,Texas,Central,75701,Standard Class,2018,Mar-2018
3/19/2018,CA-2018-105410,557,Natalie DeCherney,Consumer,5843,69,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,ACCOHIDE,6,20.00%,$7.00,34.00%,$20.00,3/22/2018,San Francisco,California,West,94110,First Class,2018,Mar-2018
3/19/2018,CA-2018-105410,557,Natalie DeCherney,Consumer,5844,1017,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,Logitech,2,0.00%,$11.00,11.00%,$100.00,3/22/2018,San Francisco,California,West,94110,First Class,2018,Mar-2018
3/19/2018,CA-2018-105410,557,Natalie DeCherney,Consumer,5845,1032,Logitech Wireless Marathon Mouse M705,Technology,Accessories,Logitech,4,0.00%,$86.00,43.00%,$200.00,3/22/2018,San Francisco,California,West,94110,First Class,2018,Mar-2018
3/19/2018,CA-2018-105410,557,Natalie DeCherney,Consumer,5846,943,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,Jawbone,6,20.00%,-$132.00,-20.00%,$658.00,3/22/2018,San Francisco,California,West,94110,First Class,2018,Mar-2018
3/19/2018,CA-2018-124436,721,Sue Ann Reed,Consumer,6600,1489,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,Other,2,20.00%,$5.00,35.00%,$15.00,3/22/2018,Fresno,California,West,93727,Second Class,2018,Mar-2018
3/19/2018,CA-2018-124436,721,Sue Ann Reed,Consumer,6601,1313,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,Pressboard,7,20.00%,$9.00,34.00%,$27.00,3/22/2018,Fresno,California,West,93727,Second Class,2018,Mar-2018
3/19/2018,CA-2018-124436,721,Sue Ann Reed,Consumer,6602,104,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,Advantus,1,0.00%,$13.00,41.00%,$31.00,3/22/2018,Fresno,California,West,93727,Second Class,2018,Mar-2018
3/19/2018,CA-2018-124436,721,Sue Ann Reed,Consumer,6603,429,Chromcraft Round Conference Tables,Furniture,Tables,Chromcraft,5,20.00%,$9.00,1.00%,$697.00,3/22/2018,Fresno,California,West,93727,Second Class,2018,Mar-2018
3/19/2018,CA-2018-140515,302,George Zrebassa,Corporate,7212,286,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,Belkin,7,0.00%,$107.00,28.00%,$381.00,3/24/2018,Los Angeles,California,West,90008,Standard Class,2018,Mar-2018
3/19/2018,CA-2018-166499,785,Vivek Grady,Corporate,8188,528,Dixon Ticonderoga Pencils,Office Supplies,Art,Dixon,3,0.00%,$2.00,27.00%,$9.00,3/20/2018,Lakewood,New Jersey,East,8701,First Class,2018,Mar-2018
3/19/2018,US-2018-104955,135,Catherine Glotzbach,Home Office,9469,216,Avery 506,Office Supplies,Labels,Avery,7,0.00%,$13.00,46.00%,$29.00,3/24/2018,New York City,New York,East,10024,Standard Class,2018,Mar-2018
3/20/2018,CA-2018-122763,322,Harry Greene,Consumer,6540,538,Easy-staple paper,Office Supplies,Paper,Easy-staple paper,2,20.00%,$19.00,34.00%,$57.00,3/20/2018,Houston,Texas,Central,77041,Same Day,2018,Mar-2018
3/20/2018,CA-2018-122763,322,Harry Greene,Consumer,6541,1709,Xerox 1916,Office Supplies,Paper,Xerox,7,20.00%,$103.00,38.00%,$274.00,3/20/2018,Houston,Texas,Central,77041,Same Day,2018,Mar-2018
3/20/2018,CA-2018-154214,771,Troy Blackwell,Consumer,7742,730,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,GE,1,0.00%,$1.00,47.00%,$3.00,3/25/2018,Columbus,Indiana,Central,47201,Second Class,2018,Mar-2018
3/20/2018,CA-2018-165491,328,Helen Wasserman,Corporate,8151,921,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,Imation,7,0.00%,$64.00,24.00%,$266.00,3/24/2018,Seattle,Washington,West,98115,Standard Class,2018,Mar-2018
3/20/2018,US-2018-143770,647,Roger Demir,Consumer,9806,1787,Xerox 1988,Office Supplies,Paper,Xerox,2,0.00%,$28.00,45.00%,$62.00,3/24/2018,Middletown,Connecticut,East,6457,Standard Class,2018,Mar-2018
3/20/2018,US-2018-143770,647,Roger Demir,Consumer,9807,1616,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,WD My Passport,2,0.00%,$38.00,16.00%,$238.00,3/24/2018,Middletown,Connecticut,East,6457,Standard Class,2018,Mar-2018
3/21/2018,CA-2018-108539,714,Steven Cartwright,Consumer,5964,1315,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,Pressboard,2,20.00%,$3.00,34.00%,$9.00,3/23/2018,Los Angeles,California,West,90045,Second Class,2018,Mar-2018
3/21/2018,CA-2018-108539,714,Steven Cartwright,Consumer,5965,238,"Avery Durable Plastic 1"" Binders",Office Supplies,Binders,Avery,3,20.00%,$4.00,36.00%,$11.00,3/23/2018,Los Angeles,California,West,90045,Second Class,2018,Mar-2018
3/21/2018,CA-2018-108539,714,Steven Cartwright,Consumer,5966,100,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,Other,4,0.00%,$210.00,29.00%,$726.00,3/23/2018,Los Angeles,California,West,90045,Second Class,2018,Mar-2018
3/21/2018,CA-2018-111591,597,Paul Stevenson,Home Office,6069,1527,"Super Bands, 12/Pack",Office Supplies,Fasteners,Other,7,0.00%,$0.00,3.00%,$13.00,3/25/2018,Seattle,Washington,West,98105,Standard Class,2018,Mar-2018
3/21/2018,CA-2018-111591,597,Paul Stevenson,Home Office,6070,572,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Eldon,3,0.00%,$6.00,29.00%,$22.00,3/25/2018,Seattle,Washington,West,98105,Standard Class,2018,Mar-2018
3/21/2018,CA-2018-111591,597,Paul Stevenson,Home Office,6071,395,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,Binders,C-Line,6,20.00%,$10.00,34.00%,$31.00,3/25/2018,Seattle,Washington,West,98105,Standard Class,2018,Mar-2018
3/21/2018,CA-2018-111591,597,Paul Stevenson,Home Office,6072,648,Fellowes Officeware Wire Shelving,Office Supplies,Storage,Fellowes,4,0.00%,$7.00,2.00%,$359.00,3/25/2018,Seattle,Washington,West,98105,Standard Class,2018,Mar-2018
3/21/2018,CA-2018-117156,736,Ted Butterfield,Consumer,6239,456,Colored Envelopes,Office Supplies,Envelopes,Other,3,20.00%,$3.00,33.00%,$9.00,3/23/2018,Reading,Pennsylvania,East,19601,Second Class,2018,Mar-2018
3/21/2018,CA-2018-119452,170,Clay Ludtke,Consumer,6373,759,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,Global,6,0.00%,$524.00,29.00%,"$1,806.00",3/27/2018,Tulsa,Oklahoma,Central,74133,Standard Class,2018,Mar-2018
3/21/2018,CA-2018-156272,601,Pauline Webber,Corporate,7799,142,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,Other,1,20.00%,$8.00,13.00%,$64.00,3/27/2018,Pompano Beach,Florida,South,33068,Standard Class,2018,Mar-2018
3/21/2018,CA-2018-169285,645,Robert Waldorf,Consumer,8291,1757,Xerox 196,Office Supplies,Paper,Xerox,1,0.00%,$3.00,49.00%,$6.00,3/25/2018,Lafayette,Indiana,Central,47905,Standard Class,2018,Mar-2018
3/21/2018,CA-2018-169285,645,Robert Waldorf,Consumer,8292,539,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,Other,5,0.00%,$133.00,48.00%,$277.00,3/25/2018,Lafayette,Indiana,Central,47905,Standard Class,2018,Mar-2018
3/23/2018,CA-2018-120719,674,Sanjit Jacobs,Home Office,6407,414,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,Cardinal,5,20.00%,$11.00,33.00%,$35.00,3/26/2018,Seattle,Washington,West,98105,First Class,2018,Mar-2018
3/23/2018,CA-2018-135650,44,Anna Chung,Consumer,7036,648,Fellowes Officeware Wire Shelving,Office Supplies,Storage,Fellowes,2,20.00%,-$32.00,-23.00%,$144.00,3/27/2018,Huntsville,Texas,Central,77340,Standard Class,2018,Mar-2018
3/23/2018,CA-2018-136511,500,Mary Zewe,Corporate,7070,1308,Premier Electric Letter Opener,Office Supplies,Supplies,Premier,3,0.00%,$17.00,5.00%,$348.00,3/25/2018,New York City,New York,East,10011,Second Class,2018,Mar-2018
3/23/2018,CA-2018-140151,623,Raymond Buch,Consumer,7188,1689,Xerox 1898,Office Supplies,Paper,Xerox,3,0.00%,$10.00,48.00%,$20.00,3/25/2018,Seattle,Washington,West,98115,First Class,2018,Mar-2018
3/23/2018,CA-2018-140151,623,Raymond Buch,Consumer,7189,54,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,Acco,2,0.00%,$5.00,15.00%,$32.00,3/25/2018,Seattle,Washington,West,98115,First Class,2018,Mar-2018
3/23/2018,CA-2018-140151,623,Raymond Buch,Consumer,7190,399,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,Canon,4,0.00%,"$6,720.00",48.00%,"$14,000.00",3/25/2018,Seattle,Washington,West,98115,First Class,2018,Mar-2018
3/23/2018,CA-2018-155985,89,Bill Eplett,Home Office,7792,494,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,DAX,8,0.00%,$76.00,36.00%,$212.00,3/25/2018,San Francisco,California,West,94122,First Class,2018,Mar-2018
3/23/2018,US-2018-140074,269,Erin Creighton,Consumer,9776,1779,Xerox 1980,Office Supplies,Paper,Xerox,6,0.00%,$12.00,45.00%,$26.00,3/29/2018,New York City,New York,East,10024,Standard Class,2018,Mar-2018
3/24/2018,CA-2018-101637,41,Ann Chong,Corporate,5676,935,Iris Project Case,Office Supplies,Storage,Iris,2,20.00%,$1.00,7.00%,$13.00,3/25/2018,Beaumont,Texas,Central,77705,Same Day,2018,Mar-2018
3/24/2018,CA-2018-122308,498,Mark Van Huff,Consumer,6517,737,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,Global,2,10.00%,$60.00,22.00%,$272.00,3/28/2018,New York City,New York,East,10011,Standard Class,2018,Mar-2018
3/24/2018,CA-2018-166184,321,Harold Ryan,Corporate,8175,4,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,Other,3,0.00%,$22.00,47.00%,$47.00,3/27/2018,New York City,New York,East,10035,First Class,2018,Mar-2018
3/24/2018,CA-2018-166184,321,Harold Ryan,Corporate,8176,748,Global Deluxe Steno Chair,Furniture,Chairs,Global,3,10.00%,$2.00,1.00%,$208.00,3/27/2018,New York City,New York,East,10035,First Class,2018,Mar-2018
3/24/2018,CA-2018-166184,321,Harold Ryan,Corporate,8177,1399,Samsung Galaxy S4 Mini,Technology,Phones,Samsung,1,0.00%,$136.00,29.00%,$470.00,3/27/2018,New York City,New York,East,10035,First Class,2018,Mar-2018
3/24/2018,CA-2018-167101,110,Brian Moss,Corporate,8210,1080,Memorex Micro Travel Drive 8 GB,Technology,Accessories,Memorex,2,0.00%,$12.00,45.00%,$26.00,3/28/2018,New York City,New York,East,10009,Second Class,2018,Mar-2018
3/24/2018,CA-2018-167101,110,Brian Moss,Corporate,8211,1678,Xerox 1888,Office Supplies,Paper,Xerox,4,0.00%,$107.00,48.00%,$222.00,3/28/2018,New York City,New York,East,10009,Second Class,2018,Mar-2018
3/25/2018,CA-2018-101077,243,Duane Benoit,Consumer,5658,1750,Xerox 1953,Office Supplies,Paper,Xerox,2,20.00%,$2.00,31.00%,$7.00,3/30/2018,Dallas,Texas,Central,75081,Second Class,2018,Mar-2018
3/25/2018,CA-2018-105193,388,John Lee,Consumer,5833,1125,Newell 311,Office Supplies,Art,Newell,5,0.00%,$3.00,27.00%,$11.00,3/31/2018,New York City,New York,East,10024,Standard Class,2018,Mar-2018
3/25/2018,CA-2018-112039,384,John Castell,Consumer,6085,1249,Panasonic KX-TG9471B,Technology,Phones,Panasonic,3,20.00%,$47.00,10.00%,$470.00,3/29/2018,San Antonio,Texas,Central,78207,Standard Class,2018,Mar-2018
3/25/2018,CA-2018-143651,280,Filia McAdams,Corporate,7355,1122,Newell 309,Office Supplies,Art,Newell,2,0.00%,$7.00,30.00%,$23.00,3/30/2018,Seattle,Washington,West,98103,Standard Class,2018,Mar-2018
3/25/2018,CA-2018-155880,409,Justin Deggeller,Corporate,7785,756,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,Global,1,0.00%,$15.00,16.00%,$91.00,3/31/2018,Milwaukee,Wisconsin,Central,53209,Standard Class,2018,Mar-2018
3/25/2018,CA-2018-155880,409,Justin Deggeller,Corporate,7786,755,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,Global,3,0.00%,$41.00,11.00%,$369.00,3/31/2018,Milwaukee,Wisconsin,Central,53209,Standard Class,2018,Mar-2018
3/25/2018,CA-2018-155880,409,Justin Deggeller,Corporate,7787,996,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,Other,7,0.00%,$427.00,28.00%,"$1,527.00",3/31/2018,Milwaukee,Wisconsin,Central,53209,Standard Class,2018,Mar-2018
3/25/2018,US-2018-117534,152,Christina VanderZanden,Consumer,9590,1508,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors,9,0.00%,$4.00,28.00%,$16.00,3/26/2018,Fresno,California,West,93727,First Class,2018,Mar-2018
3/25/2018,US-2018-117534,152,Christina VanderZanden,Consumer,9591,65,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,Acco,4,0.00%,$46.00,26.00%,$176.00,3/26/2018,Fresno,California,West,93727,First Class,2018,Mar-2018
3/25/2018,US-2018-117534,152,Christina VanderZanden,Consumer,9592,234,Avery Arch Ring Binders,Office Supplies,Binders,Avery,4,20.00%,$63.00,34.00%,$186.00,3/26/2018,Fresno,California,West,93727,First Class,2018,Mar-2018
3/25/2018,US-2018-117534,152,Christina VanderZanden,Consumer,9593,452,Clearsounds A400,Technology,Phones,Clearsounds,4,20.00%,$16.00,8.00%,$211.00,3/26/2018,Fresno,California,West,93727,First Class,2018,Mar-2018
3/25/2018,US-2018-117534,152,Christina VanderZanden,Consumer,9594,796,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,Hewlett-Packard,2,20.00%,$60.00,13.00%,$480.00,3/26/2018,Fresno,California,West,93727,First Class,2018,Mar-2018
